, x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95
46, -6.671461, 8.054706, 12.209864, -15.722365, -10.759562, 23.744787, 5.189963, 3.909333, -0.001413, 2.088526, 20.865969, -6.038336, 9.514111, -0.591299, -1.210902, 18.719700, -2.632684, 20.167068, -4.117943, -30.376702, -40.423289, 11.670807, -10.756773, -2.354965, -2.947310, 2.208619, -4.804458, 2.410840, 1.501103, -8.110330, -9.366915, -3.932721, -16.553278, -12.317552, 2.381729, -1.415535, -2.345942, -0.370426, 11.687389, -1.187523, 13.748257, 11.615811, 22.826570, -12.267389, 2.436266, -6.162295, 8.088281, -13.750111, 17.982018, 12.282427, -9.182426, -0.002731, -9.838835, 5.281236, 21.532110, 7.688404, -11.407991, -0.575226, -8.545149, 0.433692, -2.283682, -7.029687, 10.111088, -7.995267, -15.024714, -5.563802, -20.190034, 17.152226, 5.192665, -0.945831, 1.915949, 8.561686, -13.735070, -2.262821, -4.539005, 19.342882, -9.741821, 6.211820, 0.811071, -0.056352, 4.052836, -21.305064, -0.109014, 18.359453, -3.608183, 0.648040, 7.160805, 4.523695, -29.324892, -5.107898, 12.706541, 10.777893, -5.252852, 4.295136, 2.192525
47, -7.478398, 5.070291, 13.309444, -12.316853, -16.822592, 25.904837, 1.301069, 7.304782, -0.001413, -0.295280, 18.325269, -3.126462, 3.176059, -0.558100, -1.210902, 15.219218, -4.569289, 17.211504, -3.209545, -28.537585, -45.880659, 10.004987, -11.567692, 4.966533, -2.697856, 0.637184, -7.551015, 1.347954, -4.783234, -9.531729, -11.185509, -9.510577, -21.354494, -17.175963, 1.693301, -4.418366, -2.809402, 4.258437, 8.019216, 1.481431, 9.900802, 9.814332, 18.107412, -20.764671, -1.983150, -8.766705, 5.820674, -11.437125, 14.555850, 12.282427, -8.738486, -1.280882, -9.712892, 7.843826, 12.851759, 9.090107, -13.505451, -1.539852, -7.317343, -5.679208, -0.584311, -12.823725, 14.762964, -5.258853, -19.295914, -5.695361, -22.333927, 10.118291, 4.668660, 6.565635, 5.171973, 8.020187, -10.100917, -6.009755, -1.199082, 27.358991, -10.792387, -0.229252, 0.641948, -3.829022, 3.675591, -21.087283, -1.562721, 15.844504, -6.885192, -0.248613, 3.942207, 4.395616, -33.357043, -6.206100, 4.380139, 12.279883, -1.268347, 2.154916, 1.712189
48, -14.678799, 3.028857, 3.613403, -16.159898, -16.224015, 22.756759, -3.926785, -1.356242, -0.001413, -0.295280, 13.349687, -5.285945, 1.101731, -0.861431, -1.210902, 10.363000, -9.122011, 11.559429, -4.700971, -30.431381, -36.858906, 11.095483, -15.183729, -3.148111, -7.658283, -5.505750, -16.226065, -0.021549, -0.035726, -12.198223, -13.801500, -9.100643, -25.166850, -24.219655, -2.755957, -0.003104, -5.006544, 1.358066, 4.669446, -8.227718, 8.325643, 3.722653, 19.394615, -23.490935, -0.079265, -11.479187, 3.164638, -18.214094, 14.885864, 14.435343, -17.756956, -7.173793, -14.970763, 7.807845, 14.595030, 6.501305, -18.363172, -8.486246, -0.978434, -8.734326, -7.096939, -16.661058, 7.803656, -0.090978, -20.281659, -8.308163, -17.555934, 10.118291, -1.885898, 3.290846, 2.834635, 0.085760, -11.748365, -9.019221, -10.603390, 23.441292, -19.371766, 1.401692, -0.000512, -4.835413, -1.801729, -23.531888, -5.261838, 8.863767, -10.817580, -11.206825, -2.629045, -0.489808, -37.163326, -6.798654, -0.026005, 10.039281, -11.673514, -3.895386, -2.923587
49, -11.351645, 5.212081, 11.710441, -14.723647, -14.407427, 23.077503, 2.488177, 4.410672, 1.895901, -3.911909, 15.384651, -4.730506, 1.925695, -1.823441, -9.027792, 15.898014, -0.223264, 11.559429, -2.508443, -29.423549, -42.507615, 9.882005, -11.897474, 3.350729, -4.618214, 2.081912, -5.111735, 1.474944, -4.692594, -1.972528, -10.066094, -8.053318, -19.344179, -18.017813, -0.201600, -2.696635, -1.312223, 3.795277, 10.789470, -0.026006, 10.067819, 12.006960, 15.055738, -17.294703, -4.863366, -8.917805, 4.961429, -12.097126, 10.576541, 16.361151, -9.850462, -0.002731, -9.059794, 5.247898, 21.821091, 0.347708, -13.446671, -1.128844, -7.299654, -7.039656, -2.831418, -12.111648, 10.111088, -4.896208, -17.765737, -4.557768, -19.601732, 12.505659, -0.366865, -0.945831, 1.561742, -0.024192, -13.434437, -6.847265, -6.120263, 26.524736, -11.420550, 4.085404, -2.164623, 0.874617, 7.488459, -19.103538, -5.366093, 14.203500, -6.717228, -2.873793, 3.284770, 0.511970, -24.734686, -6.344916, 7.051972, 9.562287, -11.413294, 3.310044, -0.011575
50, -10.756020, -1.074901, 10.171101, -20.840068, -20.714332, 16.342276, -4.222549, 2.234622, -8.062094, -6.379346, 11.472477, -5.810738, -0.149057, -3.268145, -13.809570, 10.108431, -8.475139, 15.384679, -8.371678, -19.377844, -50.603086, 9.748060, -15.880019, -2.167304, -7.062985, -4.907692, -14.424562, -2.364008, -12.971705, -10.615480, -10.485591, -8.575067, -21.217161, -22.730188, -3.785116, -9.059261, -3.564365, -0.370426, 4.109077, -0.026006, 8.818075, 4.309187, 14.507725, -21.323540, -0.079265, -9.981235, 1.337133, -11.755077, 10.576541, 18.269243, -17.699252, -0.002731, -11.139626, 6.288397, 13.822501, 0.347708, -20.552895, -4.451400, -6.913732, -0.295703, -5.895107, -17.254460, 10.111088, -0.090978, -12.907040, -9.639976, -27.589452, 8.592296, 4.240612, -2.490752, 0.015616, 3.919530, -12.914005, -10.089316, -11.518298, 24.067285, -15.588390, 3.929713, 0.994663, -2.406137, -0.230332, -26.732568, -4.616316, 9.842276, -10.640712, -0.248613, 0.430160, -1.717864, -35.667533, -11.406649, 7.038065, 11.000213, -11.957942, -3.657365, -9.341763
51, -5.857973, 6.763082, 14.416903, -17.092199, -15.268764, 21.661634, -0.108392, 3.059502, 7.810950, -4.771736, 14.044127, -0.090864, 5.958008, -0.748441, -1.210902, 13.133911, -6.263482, 11.559429, -2.844752, -29.181151, -49.110942, 10.004987, -6.844595, 1.856037, -5.871998, 1.834391, -8.046631, -0.153794, -3.018791, -11.361827, -10.902416, -12.224063, -17.479360, -21.479652, 1.162637, -1.682081, -3.859628, 6.007205, 10.000348, -5.526596, 13.456391, 10.714830, 14.507725, -15.314920, -1.563725, -9.793906, 3.994768, -8.940159, 15.904211, 20.093223, -9.460933, -0.685944, -7.129604, 9.586372, 19.158665, 7.664658, -13.693509, 3.176520, -8.362112, -0.552771, -10.059205, -10.027884, 12.267668, -7.958194, -18.342270, -4.941718, -19.296237, 16.772069, 3.093363, 7.287865, 1.502476, 8.255002, -10.100917, -5.040101, -1.199082, 25.145103, -1.451588, 4.190727, -3.034766, -0.747794, 0.049338, -20.364465, -0.109014, 18.419344, -8.221462, -1.721993, 4.163101, 2.463768, -28.321790, -2.357942, 11.617433, 9.250940, -10.038358, -0.003119, 1.240913
52, -8.000667, 8.697496, 14.986161, -14.263859, -13.909100, 24.687446, -0.108392, 5.911868, 3.495254, -1.295686, 19.118265, -0.090864, 4.537219, 2.502869, -7.843047, 14.539617, -1.562021, 18.068719, 1.301767, -26.890683, -42.921148, 8.454372, -10.010031, 3.871875, -5.584227, 2.752626, -3.156874, 2.140431, -2.276669, -9.954805, -11.437461, -0.797205, -23.049189, -16.017209, 4.451685, -0.003104, -2.327793, 1.529635, 9.737484, 6.063954, 10.067819, 12.402317, 22.444589, -20.310228, 3.578876, -0.493839, 11.417562, -8.138795, 20.464724, 18.194374, -11.780027, 6.989060, -1.551536, 7.148456, 12.851759, 9.381696, -12.474351, -4.218847, -8.801205, -0.837233, -4.077414, -11.176933, 12.195479, -2.047699, -19.921806, -5.163564, -23.974220, 15.693633, -0.422464, 5.087947, -0.066584, 9.146941, -10.100917, -3.278904, -5.272186, 27.915331, -10.452582, 5.286815, 1.858797, 1.184981, 7.132537, -22.377751, 2.438411, 15.255559, -6.432278, -2.773828, 5.646616, 6.462534, -32.651569, -6.750647, 7.513707, 14.292694, -8.088268, -0.604801, 0.766090
53, -8.895385, 3.263605, 14.492382, -18.523077, -14.754978, 17.151582, -0.108392, 4.330542, 0.228766, -7.180710, 15.603353, -6.720881, 6.548480, -1.972812, -11.654534, 10.108431, -0.342279, 19.439512, -0.043395, -29.072844, -48.233682, 3.232709, -6.561632, 3.960274, -3.923849, -0.172375, -6.602770, -2.266363, -2.646988, -9.088747, -14.262983, -3.791596, -19.989121, -17.827749, 1.832867, -0.003104, -2.930614, -0.824630, 9.879744, 1.016860, 9.445035, 8.186971, 23.171441, -24.044538, 4.926119, -0.493839, 5.374396, -9.614924, 19.108353, 18.287846, -11.514863, 3.802819, -9.477793, 9.803726, 16.323690, 7.999019, -20.002426, -2.669370, -9.469899, -6.444915, -6.967727, -15.769623, 11.287973, -5.984179, -19.995345, -8.861895, -17.555934, 14.940566, 5.729645, 7.433192, 2.137830, -0.024192, -10.112568, -7.370895, -6.518103, 25.457596, -1.451588, 2.352835, 3.179963, 2.617360, 4.110185, -25.045905, -3.925908, 12.522476, -0.026514, -3.260536, 6.091443, 3.278111, -34.051891, -0.243761, 8.465309, 14.905433, -5.145036, -3.961368, -2.946648
54, -10.232801, 3.338363, 13.308368, -18.221637, -12.696003, 22.164372, -0.108392, -1.356242, 4.856749, -0.295280, 10.942892, -4.273790, 3.318913, 0.605097, -8.568990, 12.532050, -4.663066, 11.559429, -4.637102, -28.229554, -42.586644, 10.004987, -8.660434, -0.057279, -0.375152, -0.034564, -6.015146, -4.307682, 0.113348, -6.336731, -11.335496, -8.559455, -18.022002, -20.519482, 1.065985, -3.061448, -3.027182, -0.996712, 7.733992, -6.307274, 13.731388, 5.470983, 24.205674, -17.245110, -0.858179, -6.492733, 4.365474, -14.868672, 16.383218, 18.305629, -10.800842, -0.184817, -9.003066, 8.413020, 16.122496, 8.285228, -22.153480, -0.042804, -8.420829, -3.539591, -8.142425, -10.799486, 10.638320, -10.192902, -19.562218, -7.574619, -23.846691, 14.772005, -0.366865, 5.006540, -0.066584, 2.435983, -12.899037, -8.155110, -7.762021, 27.448432, -10.252992, -0.229252, -0.000512, 2.768774, 4.014112, -17.895821, -0.129616, 15.818597, -0.026514, -4.870417, 3.666390, 2.262268, -24.734686, -6.772303, 7.053620, 13.638302, -8.777343, -0.630762, -0.011575
55, -13.827589, 7.876163, 12.876874, -17.320906, -17.865046, 20.033263, 3.736712, 6.096079, 2.587141, -5.151741, 15.625458, -3.099885, -0.149057, -1.175760, -8.142578, 15.742944, -3.520202, 11.559429, -0.043395, -26.360580, -49.382813, 11.176503, -10.010031, 2.570731, -4.391178, -0.034564, -7.182121, -0.206633, -6.341275, -1.972528, -11.928765, -8.721772, -18.192000, -12.317552, -0.712537, -3.631294, -0.095488, 2.557895, 8.604491, -5.123213, 13.223304, 10.653126, 14.507725, -14.391269, -2.477035, -9.071615, 2.190739, -10.681986, 15.890775, 19.597071, -12.838692, -0.002731, -11.102626, 11.150383, 18.559867, 7.963969, -10.682109, -0.042804, -6.749477, -4.409777, -5.748608, -12.425913, 11.438277, -7.540727, -21.339741, -1.036732, -23.675665, 17.984484, 1.591212, 4.280961, 4.914979, 4.500013, -8.601475, -6.900983, -11.500169, 27.217941, -1.451588, 4.648621, -2.960480, -0.688174, 6.592948, -20.945598, -0.109014, 16.078417, -10.056637, -5.811475, -0.214993, -0.489808, -24.734686, -6.402626, 6.045410, 11.838186, -10.070384, -0.785907, 2.242134
56, -0.338859, 10.616162, 10.171101, -14.691436, -13.615298, 16.342276, 6.655670, 10.771133, 7.400480, 0.626521, 19.807606, -0.090864, 8.785849, 2.653932, -3.312529, 10.108431, -0.223264, 21.182317, -2.636201, -26.198026, -41.436114, 12.357178, -4.831938, 5.452799, 0.534272, 7.559891, 2.229745, 4.094099, 3.630373, -1.972528, -8.515092, -4.865931, -11.457790, -15.349008, 6.765647, -0.003104, 1.300255, 3.796499, 12.354294, 5.258511, 10.067819, 12.429248, 24.510593, -13.968097, -0.079265, -0.493839, -0.398529, -3.675223, 16.489617, 25.458877, -3.542058, -0.002731, -3.353814, -0.877389, 12.851759, 10.190983, -10.682109, 3.494242, -3.767756, -0.295703, -1.244439, -4.322366, 16.894089, -1.723848, -19.054089, -1.972963, -17.555934, 10.118291, 9.343569, 9.415608, 7.030903, 11.072289, -7.952519, 1.155423, -2.762512, 33.351520, -2.958005, 11.468281, 3.329368, 1.668516, 9.791389, -18.491485, 8.105016, 23.302347, -0.026514, 4.953316, 7.855062, -0.489808, -27.423779, -0.243761, 11.704113, 20.018462, -4.024088, 3.220949, 3.834784
57, -5.931686, -0.265494, 11.210353, -12.525540, -10.965582, 27.766479, 9.349361, 7.730156, 4.035410, -6.150399, 19.315665, -1.505813, -0.149057, 4.435158, -7.322763, 19.140529, -4.467139, 20.300103, -0.043395, -19.377844, -42.660552, 14.125493, -10.010031, 4.663717, -2.124432, 4.166136, -6.916868, 4.780330, -0.035726, -1.972528, -5.022540, -0.797205, -17.781395, -16.375867, -0.201600, -0.508507, -3.316388, -0.370426, 9.519144, 2.746178, 11.818375, 10.896736, 22.075614, -13.505876, 2.221680, -6.076851, 6.351195, -10.336883, 20.968553, 18.803287, -5.836219, 4.623623, -1.551536, 6.948928, 23.262529, 9.592618, -14.033939, 1.830773, -4.187689, 3.320185, -5.508256, -8.191829, 16.093920, -1.971859, -16.094364, -2.211098, -17.555934, 15.698269, 4.508672, 8.331859, 6.849085, 12.075714, -8.769475, -7.102521, -1.302554, 27.990657, -5.382381, -0.229252, 1.814785, -1.077060, 4.030950, -16.658531, 1.740151, 19.241702, -3.401500, 0.596499, 5.007078, 7.329934, -24.734686, -0.749988, 9.681155, 10.039281, -5.036806, 4.823195, 3.951177
58, -6.469947, 3.488838, 14.368005, -16.573863, -13.860444, 24.760955, 6.348710, -1.356242, 6.036655, -4.111313, 16.523850, -4.787412, 5.598795, 0.470618, -5.763662, 18.572565, -1.669206, 18.801053, -5.112771, -19.377844, -36.858906, 11.144633, -9.302405, 0.676617, -2.927711, 0.756818, -6.987395, -3.010487, 0.013156, -7.689388, -9.466457, -9.734143, -18.062822, -19.090015, -0.201600, -0.003104, -2.493020, 0.142638, 10.337873, -0.818936, 11.215113, 3.973842, 22.029247, -18.318239, -3.583612, -0.493839, 5.934059, -12.791045, 14.207878, 17.061557, -8.106403, 0.992515, -12.278736, 8.168886, 22.845140, 9.367256, -13.235267, -1.356601, -6.872942, -0.295703, -5.480702, -10.027884, 12.444143, -7.009956, -18.867003, -9.772806, -21.028088, 16.261975, 7.050278, 9.432060, 6.798552, -0.024192, -10.100917, -0.810232, -5.465183, 19.342882, -4.113395, -0.229252, -2.321901, -4.962143, -0.230332, -19.270249, 4.493599, 16.540143, -8.968716, 0.152436, 0.329285, -0.489808, -27.316892, -5.254789, 8.169821, 10.039281, -2.560449, -0.092205, 1.850890
59, -5.423777, 4.429365, 15.256452, -18.757636, -18.650095, 21.531768, -1.387545, -1.356242, -0.001413, -1.798965, 13.543747, -2.602114, -1.417504, -2.806764, -10.241624, 11.721314, -5.758565, 17.655000, -5.736184, -30.907034, -47.430663, 10.004987, -10.010031, -0.900363, -8.956791, -0.034564, -0.233383, -0.021549, -6.537058, -10.836105, -15.054026, -8.707299, -19.079063, -18.057928, -1.422098, -5.352440, -4.226803, 0.759118, 4.773375, 0.630984, 10.067819, 6.431676, 21.491140, -12.267389, -1.870283, -0.493839, 5.497574, -10.336883, 13.439795, 14.225467, -11.842929, 2.693708, -10.528774, 3.833645, 12.851759, 7.338757, -18.574352, -0.094843, -0.978434, -4.328061, -9.318726, -14.836337, 10.111088, -0.090978, -12.907040, -1.036732, -22.481091, 12.753629, -0.366865, 6.129016, -0.471659, 3.686713, -14.894152, -2.042763, -9.843734, 25.261133, -9.380508, 2.436760, 1.894930, -4.113703, 5.255580, -13.582083, -0.548657, 13.767072, -11.896958, -0.248613, 1.158658, 3.837202, -34.028993, -0.243761, -0.026005, 14.576951, -9.932710, -3.681084, 0.455838
60, -6.153218, 4.348298, 12.846150, -18.789779, -16.409040, 21.247246, -1.208088, -1.356242, 0.738299, -6.046953, 16.489662, -3.030844, 5.790937, -3.478555, -5.842887, 14.306859, -4.288001, 16.137769, -2.497604, -19.377844, -39.800922, 8.508835, -10.010031, -0.057279, -4.546915, 2.569279, -4.069500, -0.246382, -0.035726, -12.418674, -11.920217, -6.252980, -19.598793, -19.294383, 2.197613, -3.525554, -2.867020, -1.961213, 10.000348, -0.026006, 11.828060, 10.131829, 18.494270, -20.649815, -2.935067, -4.713976, -0.398529, -10.867075, 10.576541, 19.660022, -13.194486, -0.458884, -1.551536, 5.984239, 19.817994, 0.347708, -18.371575, -3.069704, -8.842773, -5.754759, -5.251919, -12.234283, 11.984786, -0.090978, -17.292945, -5.339776, -17.555934, 15.878872, 4.233722, 7.483757, 4.434204, -0.024192, -12.947635, -0.810232, -9.142919, 19.342882, -13.296104, 5.830831, -1.747110, -3.494177, -0.230332, -13.582083, -2.427660, 16.996125, -11.802521, -2.544240, 1.126767, 4.052504, -32.310135, -4.087575, 6.761686, 14.390520, -1.268347, -0.003119, -1.897425
61, -8.394065, -0.265494, 12.057547, -18.188448, -13.365944, 19.924450, 2.067951, -1.356242, 0.163345, -11.742848, 10.942892, -9.382867, 3.362665, -0.558100, -15.249665, 9.423597, -2.692269, 17.641598, -6.636737, -33.015683, -47.701653, 6.059772, -12.208181, -0.182187, -5.967790, -3.972438, -12.491417, -4.056021, -5.599933, -1.972528, -12.628837, -9.170704, -20.748313, -12.317552, -1.778945, -2.006391, -4.167774, -0.370426, 4.727469, -5.222305, 10.936148, 2.576262, 21.846702, -12.267389, -0.079265, -7.362229, 2.317405, -16.241367, 17.588780, 12.973581, -10.550953, -3.444772, -12.687611, 5.682048, 14.123225, 8.051679, -19.887857, 1.833162, -10.404928, -7.096097, -8.328283, -17.611348, 8.609771, -0.090978, -12.907040, -7.524053, -23.727836, 12.184583, 2.478480, -0.945831, -0.066584, 4.641997, -10.100917, -8.899285, -10.337579, 23.260503, -14.426464, 2.812300, -1.353242, -3.349677, 2.348720, -17.938818, -5.029665, 8.687961, -10.669923, -5.380247, -1.570692, -1.576536, -33.764353, -6.733171, 7.208351, 10.384042, -6.061497, -1.352212, -1.826206
62, -3.840295, 7.526562, 13.792533, -11.204170, -13.079624, 16.342276, 4.113554, 6.978442, 4.482099, 0.958151, 19.435894, -1.851929, 7.675934, -0.950653, -1.210902, 17.539883, -2.371670, 18.297892, -2.360020, -19.377844, -42.857332, 13.020263, -6.817040, 3.881590, -4.293815, -0.034564, -0.233383, 1.777479, -1.500242, -5.819626, -10.066094, -4.706779, -14.709490, -18.333899, 2.205897, -1.803056, 1.116842, 7.479461, 11.117196, -0.905057, 14.323477, 1.081407, 24.571513, -15.144469, 0.548581, -4.011253, 5.499323, -9.810174, 17.747142, 24.871686, -7.484932, 1.151386, -4.119720, 8.510362, 25.091825, 9.185386, -13.939927, 3.299836, -3.727664, -0.657370, -0.605941, -9.765607, 18.014948, -0.090978, -14.185356, -3.712548, -19.919450, 19.376685, -0.366865, 8.988488, 5.196958, 10.094780, -9.932669, -1.723460, -3.879565, 31.379782, -6.409240, -0.229252, 3.208040, -0.056352, 7.142331, -13.582083, 2.460742, 18.617862, -5.059424, 3.696344, 7.981684, 5.477587, -28.196457, -1.648887, 11.518678, 13.021841, -5.598013, 1.894894, 3.935141
63, -9.430230, 2.056374, 12.368760, -24.066336, -15.736132, 20.713724, 5.233605, 5.880713, -0.001413, -5.945684, 13.390226, -8.933463, 2.502570, -3.051068, -8.576912, 13.080717, -5.012936, 16.807670, -3.923427, -32.134617, -46.303179, 10.004987, -10.128366, -3.465860, -10.592004, -0.034564, -0.233383, -2.848792, -1.439949, -11.919908, -12.112776, -6.554603, -19.574422, -20.197684, -2.343443, -0.003104, -0.095488, -3.429179, 6.749176, -0.026006, 9.140111, 5.596351, 14.507725, -25.284403, -2.810612, -9.675524, 4.200451, -10.336883, 15.164520, 14.789719, -12.497920, -1.237044, -9.009275, -0.877389, 19.561604, 0.347708, -19.922007, -3.084492, -0.978434, -0.295703, -7.822165, -14.702976, 9.345840, -3.726647, -20.914609, -8.779950, -26.204239, 13.605025, 2.498507, 6.398399, -1.455601, 1.447107, -13.683748, -9.787277, -10.176699, 24.653843, -11.397168, -0.229252, -3.537053, -4.262940, -0.230332, -13.582083, -3.876642, 11.694577, -10.078238, -5.748961, -0.005782, 0.260820, -35.106941, -0.243761, -0.026005, 10.215011, -1.268347, -1.128035, -3.405706
64, -12.557371, -0.265494, 7.282246, -10.143062, -17.409542, 21.147511, 2.481557, 2.670190, 0.122570, -5.357417, 13.635953, -2.446613, 2.292868, -0.558100, -9.387241, 10.559782, -6.063765, 13.817786, -5.188303, -29.047477, -49.091633, 9.193465, -10.010031, 4.441970, -10.691362, -0.034564, -7.965683, -2.958428, -2.658713, -11.440435, -11.134086, -9.864201, -22.555658, -21.274719, -0.742987, -5.932411, -0.095488, 0.769214, 6.343361, -4.147564, 10.067819, 8.614578, 14.768190, -24.057086, -1.956909, -11.482932, -0.398529, -13.097488, 10.576541, 16.301380, -10.650284, 0.306485, -10.208026, 8.499415, 21.539988, 0.347708, -18.510157, -3.619756, -9.637209, -0.295703, -0.584311, -10.027884, 11.400714, -6.669034, -12.907040, -1.036732, -23.381022, 13.944278, -0.718292, 6.664757, 1.436172, -0.024192, -12.081199, -0.810232, -8.577239, 22.757728, -8.049175, 3.486175, -5.156484, -3.781398, 2.092068, -21.067635, -6.149543, 11.766860, -9.367294, -6.062574, 0.002669, 0.787417, -36.836963, -9.155720, -0.026005, 8.095787, -9.136830, 0.506049, 2.247317
65, -3.687054, 4.569769, 10.344829, -16.374037, -9.608645, 20.052589, 2.481459, 5.505521, -1.684192, -5.258333, 18.586788, -3.026509, -0.149057, 0.147067, -8.992916, 12.174910, -3.503597, 19.903489, -2.888728, -26.598594, -36.858906, 11.939091, -11.747698, 3.072182, -1.862606, 0.381994, -0.233383, 1.804487, -1.140410, -5.966929, -6.877437, -2.934041, -18.923326, -20.084921, 0.361896, -0.003104, -0.573536, -0.370426, 14.054191, -3.784727, 12.498793, 1.081407, 14.507725, -16.540755, -1.471463, -2.034811, -0.398529, -13.522889, 18.880070, 20.683898, -10.416322, 1.488143, -3.187355, -0.877389, 19.048894, 8.940095, -18.878873, 0.430313, -6.088007, -4.547250, -0.910798, -10.027884, 15.282332, -0.090978, -14.490261, -1.780488, -21.014852, 15.478552, 5.281100, 8.327302, 3.981621, 7.390521, -8.308578, -7.328536, -1.199082, 31.287778, -1.451588, 9.746255, 2.629933, 1.189714, 6.659646, -13.582083, -4.562439, 18.925743, -0.026514, -0.662072, 2.579907, -0.489808, -33.986629, -4.077563, 7.351347, 15.032705, -7.188028, -0.453029, 1.353680
66, -3.514129, 5.608287, 16.659332, -18.447139, -10.397767, 25.568226, 4.985189, -1.356242, 3.470571, -0.295280, 16.995534, -0.887923, 5.781529, 1.631933, -1.210902, 18.966248, -2.864681, 21.401653, -5.898638, -28.307383, -46.500902, 10.004987, -8.377208, 3.522331, -5.018675, 2.080836, -7.696544, -0.021549, -2.932431, -4.851607, -10.066094, -8.088729, -13.019352, -16.683915, -2.798542, -3.046104, -1.749567, -0.370426, 7.428709, -0.991708, 14.550148, 8.688439, 23.104207, -16.571476, 2.560025, -4.864184, 6.040055, -11.527919, 18.508930, 18.597077, -5.349158, 2.349348, -9.424357, 8.329237, 20.146044, 7.758255, -15.268352, -0.042804, -5.235447, 3.050550, -2.671845, -10.064198, 13.283473, -4.643445, -20.527833, -9.340278, -21.313777, 14.342384, -0.366865, -0.945831, 2.320671, 8.429234, -10.906800, -0.810232, -4.541180, 26.669083, -10.208297, 7.398661, 5.435228, -0.056352, 3.955477, -21.227732, 3.775492, 13.200878, -6.049866, 0.050525, 3.418098, -0.489808, -26.608548, -8.332937, 9.467910, 16.133972, -4.993935, 3.796126, 3.213263
67, -5.172696, -0.265494, 13.720242, -17.394333, -11.608401, 27.361509, 2.146896, 4.748486, 9.791346, -1.486624, 12.334805, -1.375232, 6.948931, 0.497652, -4.581678, 17.898063, -5.717538, 18.022159, -4.350725, -26.823910, -42.887409, 12.778472, -9.937682, 0.789612, -4.508818, 3.362263, -2.982966, 2.721856, -4.567064, -8.262039, -10.066094, -5.581726, -15.339594, -14.154256, 2.750022, -3.491004, -0.197070, 1.641231, 10.000348, 0.631768, 10.067819, 10.943776, 22.333345, -12.267389, -2.634795, -6.463935, -0.398529, -7.360546, 16.278612, 16.695694, -10.127590, -0.002731, -9.674078, 7.382255, 20.828226, 8.866768, -16.364635, -2.009065, -5.485299, -2.272956, -10.844020, -10.027884, 9.336397, -0.090978, -12.907040, -8.371227, -23.452671, 17.914965, 7.473231, 6.644369, 2.547247, 5.257375, -14.126802, -0.810232, -6.657377, 26.715126, -1.451588, 3.534840, -0.000512, -1.996712, 4.931963, -13.582083, 2.697059, 15.568420, -5.570491, -2.583630, 0.755987, 4.722025, -24.734686, -0.243761, 5.602911, 9.152880, -8.621370, 2.289277, -0.011575
68, -0.338859, 3.639445, 12.004993, -18.115700, -13.318329, 24.875600, 3.379433, 4.757035, 2.427278, -5.288929, 12.935104, -0.090864, -0.149057, -3.663802, -1.210902, 17.022181, -0.223264, 19.386748, -6.975013, -19.377844, -48.106578, 9.107053, -11.270338, 1.843017, -7.494489, -2.417253, -6.472583, 1.863391, 1.151877, -9.682977, -10.066094, -8.010707, -11.457790, -21.889093, -1.375402, -7.318971, -4.011397, -1.084260, 7.245570, -0.701819, 9.031277, 1.081407, 18.680381, -22.676929, 1.866654, -4.681443, 2.098861, -12.797529, 15.352560, 15.730567, -5.073683, 2.141759, -8.873748, 7.357850, 22.169844, 0.347708, -10.682109, -4.884227, -3.937318, -3.003621, -0.584311, -10.460603, 10.111088, -8.517202, -19.664542, -7.042967, -17.555934, 16.459929, 1.807587, -0.945831, 2.978781, 3.860376, -12.035822, -9.897774, -1.199082, 19.342882, -8.663286, 2.614427, -0.572445, -6.104579, 3.316238, -17.831540, -2.898856, 18.673644, -6.323692, -0.248613, 3.450045, 2.393597, -33.083330, -3.416859, 3.488993, 14.289806, -5.542402, -1.705282, 2.163727
